claim_id,description,actual_severity,filing_date
CLM00751,"Minor scrape on rear bumper while parking on May 19, 2025 at Hartford Plaza. 2019 Honda Accord. Paint transfer visible.",Low,2025-05-19
CLM00752,Vehicle damaged by shopping cart blown by wind on 236 days ago. 2020 Kia Sorento has dents on driver side door. Security footage available.,Medium,2025-02-11
CLM00753,Minor parking lot incident on 08/11/2025. Small scratch on fender of my 2022 BMW X5. No injuries. Other party left contact information.,Low,2025-08-11
CLM00754,Minor bumper contact in parking garage on 09/04/2025. 2020 Toyota Camry. Both parties exchanged information.,Low,2025-09-04
CLM00755,"Bird damage to paint on hood on 09/20/2025. 2019 Infiniti Q50. Etching visible, needs touch-up.",Low,2025-09-20
CLM00756,Minor collision at stoplight on 217 days ago. 2022 BMW X5 bumped from behind. Damage to passenger side.,Medium,2025-03-02
CLM00757,Vehicle damaged by shopping cart blown by wind on 10/12/2024. 2020 Kia Sorento has dents on trunk. Security footage available.,Medium,2024-10-12
CLM00758,"Backed into pole in parking lot on 140 days ago at Hartford Parking Garage. 2020 Subaru Outback has dent in quarter panel. My fault, estimated repair cost $3,500.",Medium,2025-05-18
CLM00759,"Windshield chip from road debris on December 22, 2024 while driving on Highland Ave. 2019 Audi A4. Small chip needs repair before it spreads.",Low,2024-12-22
CLM00760,Minor scrape on headlight while parking on 03/05/2025 at Lynn Parking Garage. 2020 Kia Sorento. Paint transfer visible.,Low,2025-03-05
CLM00761,Tire damage from pothole on Highland Ave on 27 days ago. 2021 Tesla Model 3. Tire needs replacement.,Low,2025-09-08
CLM00762,"Small dent from hail storm on May 11, 2025. 2020 Lexus RX parked at Waltham Plaza. quarter panel affected.",Low,2025-05-11
CLM00763,Minor collision at stoplight on 145 days ago. 2021 Tesla Model 3 bumped from behind. Damage to quarter panel.,Medium,2025-05-13
CLM00764,Collision with deer on Pleasant St near Brookline on 179 days ago. 2019 Nissan Altima has front-end damage including front bumper and quarter panel. Police report available.,Medium,2025-04-09
CLM00765,Minor collision at stoplight on 05/25/2025. 2021 Mazda CX-5 bumped from behind. Damage to tail light.,Medium,2025-05-25
CLM00766,Vehicle damaged by shopping cart blown by wind on 20 days ago. 2020 Subaru Outback has dents on fender. Security footage available.,Medium,2025-09-15
CLM00767,Broken windshield discovered on 10/26/2024 at Lowell Plaza. Likely vandalism while parked. 2020 Chevrolet Silverado.,Low,2024-10-26
CLM00768,"Side-swiped on highway near Brookline on June 05, 2025. 2022 Mercedes-Benz C-Class has damage to hood and hood. Other driver cited for unsafe lane change.",Medium,2025-06-05
CLM00769,Severe accident on highway near Medford on 174 days ago. 2020 Subaru Outback struck by semi-truck. Major damage to entire side mirror side. Vehicle towed from scene. Hospital treatment required. Police report number RPT531980.,High,2025-04-14
CLM00770,"Minor scrape on trunk while parking on December 14, 2024 at Worcester Mall. 2019 Nissan Altima. Paint transfer visible.",Low,2024-12-14
CLM00771,Side-swiped on highway near Boston on 11/08/2024. 2018 Ford F-150 has damage to driver side door and tail light. Other driver cited for unsafe lane change.,Medium,2024-11-08
CLM00772,"Backed into pole in parking lot on 12/23/2024 at Somerville Mall. 2019 Honda Accord has dent in side mirror. My fault, estimated repair cost $3,500.",Medium,2024-12-23
CLM00773,URGENT: 2021 Volvo XC90 stolen from Waltham Parking Garage on 86 days ago. Vehicle found abandoned three days later with severe damage. driver side door and driver side door destroyed. Interior vandalized. Police report filed. Recovery investigation ongoing.,High,2025-07-11
CLM00774,"Tire damage from pothole on Forest Drive on August 22, 2025. 2019 Honda Accord. Tire needs replacement.",Low,2025-08-22
CLM00775,Windshield chip from road debris on 141 days ago while driving on Church St. 2018 Ford F-150. Small chip needs repair before it spreads.,Low,2025-05-17
CLM00776,"Total loss - 2018 Dodge Ram completely submerged during flooding on Elm Street near Hartford on May 15, 2025. Water reached dashboard level. Engine and interior destroyed. Vehicle not drivable. Towing required.",High,2025-05-15
CLM00777,"Backed into pole in parking lot on 08/18/2025 at Brookline Plaza. 2021 Volkswagen Jetta has dent in front bumper. My fault, estimated repair cost $3,500.",Medium,2025-08-18
CLM00778,"Side-swiped on highway near Worcester on December 18, 2024. 2021 Mazda CX-5 has damage to driver side door and side mirror. Other driver cited for unsafe lane change.",Medium,2024-12-18
CLM00779,Vehicle damaged by shopping cart blown by wind on 5 days ago. 2019 Honda Accord has dents on driver side door. Security footage available.,Medium,2025-09-30
CLM00780,Shopping cart dent on front bumper at Malden shopping center on 44 days ago. 2018 Ford F-150. Superficial damage only.,Low,2025-08-22
CLM00781,"Minor collision at stoplight on August 13, 2025. 2019 Audi A4 bumped from behind. Damage to passenger side.",Medium,2025-08-13
CLM00782,Shopping cart dent on passenger side at Lowell shopping center on 25 days ago. 2019 Honda Accord. Superficial damage only.,Low,2025-09-10
CLM00783,"Minor parking lot incident on November 21, 2024. Small scratch on passenger side of my 2019 Honda Accord. No injuries. Other party left contact information.",Low,2024-11-21
CLM00784,Shopping cart dent on headlight at Lowell shopping center on 253 days ago. 2021 Tesla Model 3. Superficial damage only.,Low,2025-01-25
CLM00785,Broken passenger side discovered on 04/15/2025 at Malden Parking Garage. Likely vandalism while parked. 2018 Dodge Ram.,Low,2025-04-15
CLM00786,"Small scratch along passenger side noticed on October 19, 2024. Unknown cause. 2022 BMW X5 parked at Hartford Mall.",Low,2024-10-19
CLM00787,Tire damage from pothole on Pleasant St on 272 days ago. 2020 Subaru Outback. Tire needs replacement.,Low,2025-01-06
CLM00788,Head-on collision on Washington Blvd near Brookline on 267 days ago. 2021 Mazda CX-5 sustained catastrophic front-end damage. Engine likely destroyed. Airbags deployed. Emergency services on scene. Vehicle total loss.,High,2025-01-11
CLM00789,Minor bumper contact in parking garage on 342 days ago. 2020 GMC Sierra. Both parties exchanged information.,Low,2024-10-28
CLM00790,Minor parking lot incident on 06/16/2025. Small scratch on driver side door of my 2021 Tesla Model 3. No injuries. Other party left contact information.,Low,2025-06-16
CLM00791,"Small scratch along rear bumper noticed on November 21, 2024. Unknown cause. 2018 Dodge Ram parked at Somerville Parking Garage.",Low,2024-11-21
CLM00792,Windshield chip from road debris on 242 days ago while driving on Church St. 2020 Kia Sorento. Small chip needs repair before it spreads.,Low,2025-02-05
CLM00793,"Backed into pole in parking lot on 207 days ago at Waltham Parking Garage. 2019 Audi A4 has dent in hood. My fault, estimated repair cost $3,500.",Medium,2025-03-12
CLM00794,Minor bumper contact in parking garage on 01/30/2025. 2021 Tesla Model 3. Both parties exchanged information.,Low,2025-01-30
CLM00795,Tire damage from pothole on Park Ave on 306 days ago. 2019 Audi A4. Tire needs replacement.,Low,2024-12-03
CLM00796,Minor parking lot incident on 181 days ago. Small scratch on fender of my 2019 Nissan Altima. No injuries. Other party left contact information.,Low,2025-04-07
CLM00797,"Backed into pole in parking lot on 134 days ago at Lynn Shopping Center. 2022 Mercedes-Benz C-Class has dent in hood. My fault, estimated repair cost $3,500.",Medium,2025-05-24
CLM00798,Minor scrape on windshield while parking on 06/28/2025 at Brookline Parking Garage. 2021 Mazda CX-5. Paint transfer visible.,Low,2025-06-28
CLM00799,Tire damage from pothole on Maple Drive on 38 days ago. 2020 Chevrolet Silverado. Tire needs replacement.,Low,2025-08-28
CLM00800,"Small dent from hail storm on November 22, 2024. 2020 Subaru Outback parked at Newton Shopping Center. driver side door affected.",Low,2024-11-22
CLM00801,"Minor bumper contact in parking garage on October 17, 2024. 2022 BMW X5. Both parties exchanged information.",Low,2024-10-17
CLM00802,"URGENT: 2022 Mercedes-Benz C-Class stolen from Somerville Mall on July 04, 2025. Vehicle found abandoned three days later with severe damage. driver side door and trunk destroyed. Interior vandalized. Police report filed. Recovery investigation ongoing.",High,2025-07-04
CLM00803,Hit and run while parked on 03/07/2025 at Hartford Parking Garage. 2019 Honda Accord has significant damage to windshield. Witnesses provided partial plate number.,Medium,2025-03-07
CLM00804,Minor bumper contact in parking garage on 131 days ago. 2020 Chevrolet Silverado. Both parties exchanged information.,Low,2025-05-27
CLM00805,Side-swiped on highway near Lynn on 65 days ago. 2019 Nissan Altima has damage to fender and side mirror. Other driver cited for unsafe lane change.,Medium,2025-08-01
CLM00806,"Bird damage to paint on hood on March 12, 2025. 2022 Acura MDX. Etching visible, needs touch-up.",Low,2025-03-12
CLM00807,Vehicle damaged by shopping cart blown by wind on 10/22/2024. 2022 Mercedes-Benz C-Class has dents on headlight. Security footage available.,Medium,2024-10-22
CLM00808,"Bird damage to paint on hood on 122 days ago. 2020 Subaru Outback. Etching visible, needs touch-up.",Low,2025-06-05
CLM00809,"Minor scrape on rear bumper while parking on April 16, 2025 at Boston Shopping Center. 2020 Subaru Outback. Paint transfer visible.",Low,2025-04-16
CLM00810,Hit by opening car door on 288 days ago at Cambridge Plaza. Damage to side mirror of my 2020 Chevrolet Silverado. Other party admitted fault.,Medium,2024-12-21
CLM00811,"Minor parking lot incident on March 13, 2025. Small scratch on driver side door of my 2020 Toyota Camry. No injuries. Other party left contact information.",Low,2025-03-13
CLM00812,Vehicle struck by falling branch during storm on 122 days ago. 2018 Dodge Ram has damage to side mirror and windshield. Tree maintenance company notified.,Medium,2025-06-05
CLM00813,Broken passenger side discovered on 07/27/2025 at Providence Plaza. Likely vandalism while parked. 2020 Lexus RX.,Low,2025-07-27
CLM00814,Shopping cart dent on hood at Medford shopping center on 264 days ago. 2021 Volkswagen Jetta. Superficial damage only.,Low,2025-01-14
CLM00815,"Bird damage to paint on hood on 03/05/2025. 2019 Honda Accord. Etching visible, needs touch-up.",Low,2025-03-05
CLM00816,Small scratch along side mirror noticed on 14 days ago. Unknown cause. 2019 Audi A4 parked at Newton Parking Garage.,Low,2025-09-21
CLM00817,"Backed into pole in parking lot on May 08, 2025 at Worcester Mall. 2019 Honda Accord has dent in fender. My fault, estimated repair cost $3,500.",Medium,2025-05-08
CLM00818,Broken trunk discovered on 05/15/2025 at Springfield Shopping Center. Likely vandalism while parked. 2019 Audi A4.,Low,2025-05-15
CLM00819,"Tree fell on 2022 Acura MDX during severe storm on May 06, 2025 at 8738 Maple Drive, Cambridge. Roof crushed, all windows broken. Vehicle not drivable. Major structural damage. Storm damage claim.",High,2025-05-06
CLM00820,"Bird damage to paint on hood on August 27, 2025. 2019 Hyundai Elantra. Etching visible, needs touch-up.",Low,2025-08-27
CLM00821,Minor collision at stoplight on 11/20/2024. 2021 Tesla Model 3 bumped from behind. Damage to tail light.,Medium,2024-11-20
CLM00822,Severe accident on highway near Quincy on 319 days ago. 2020 Subaru Outback struck by semi-truck. Major damage to entire windshield side. Vehicle towed from scene. Hospital treatment required. Police report number RPT308839.,High,2024-11-20
CLM00823,Hit and run while parked on 196 days ago at Worcester Parking Garage. 2020 GMC Sierra has significant damage to headlight. Witnesses provided partial plate number.,Medium,2025-03-23
CLM00824,"Bird damage to paint on hood on 01/05/2025. 2019 Hyundai Elantra. Etching visible, needs touch-up.",Low,2025-01-05
CLM00825,Tire damage from pothole on Lake Street on 82 days ago. 2022 Mercedes-Benz C-Class. Tire needs replacement.,Low,2025-07-15
CLM00826,"Bird damage to paint on hood on 112 days ago. 2018 Jeep Wrangler. Etching visible, needs touch-up.",Low,2025-06-15
CLM00827,Hit and run while parked on 08/06/2025 at Providence Shopping Center. 2018 Jeep Wrangler has significant damage to tail light. Witnesses provided partial plate number.,Medium,2025-08-06
CLM00828,"Minor parking lot incident on December 04, 2024. Small scratch on rear bumper of my 2019 Audi A4. No injuries. Other party left contact information.",Low,2024-12-04
CLM00829,"URGENT: Major collision on 03/13/2025 at Forest Drive and Summer St in Newton. My 2018 Ford F-150 was hit by driver who ran red light. Extensive damage to tail light, driver side door, and passenger side. Airbags deployed. Multiple injuries. Police and ambulance responded. Need immediate assistance.",High,2025-03-13
CLM00830,"Small scratch along fender noticed on April 17, 2025. Unknown cause. 2020 Lexus RX parked at Cambridge Parking Garage.",Low,2025-04-17
CLM00831,Small scratch along passenger side noticed on 256 days ago. Unknown cause. 2022 Acura MDX parked at Hartford Mall.,Low,2025-01-22
CLM00832,"Minor bumper contact in parking garage on August 17, 2025. 2018 Dodge Ram. Both parties exchanged information.",Low,2025-08-17
CLM00833,"URGENT: House fire at 5174 River Road, Cambridge on 03/20/2025. Kitchen completely destroyed. Smoke and fire damage throughout first floor. Estimated damage $50,000. Fire department report available. Family displaced.",High,2025-03-20
CLM00834,"Windshield chip from road debris on May 06, 2025 while driving on Forest Drive. 2019 Hyundai Elantra. Small chip needs repair before it spreads.",Low,2025-05-06
CLM00835,Severe accident on highway near Malden on 05/21/2025. 2020 Subaru Outback struck by semi-truck. Major damage to entire passenger side side. Vehicle towed from scene. Hospital treatment required. Police report number RPT834368.,High,2025-05-21
CLM00836,"URGENT: House fire at 7483 Oak Ave, Providence on 01/24/2025. Kitchen completely destroyed. Smoke and fire damage throughout first floor. Estimated damage $200,000. Fire department report available. Family displaced.",High,2025-01-24
CLM00837,"Side-swiped on highway near Malden on December 24, 2024. 2021 Mazda CX-5 has damage to rear bumper and windshield. Other driver cited for unsafe lane change.",Medium,2024-12-24
CLM00838,Small dent from hail storm on 56 days ago. 2019 Nissan Altima parked at Newton Plaza. hood affected.,Low,2025-08-10
CLM00839,Windshield chip from road debris on 11/01/2024 while driving on Church St. 2018 Ford F-150. Small chip needs repair before it spreads.,Low,2024-11-01
CLM00840,Minor scrape on fender while parking on 09/06/2025 at Hartford Plaza. 2021 Mazda CX-5. Paint transfer visible.,Low,2025-09-06
CLM00841,Tire damage from pothole on River Road on 06/05/2025. 2018 Dodge Ram. Tire needs replacement.,Low,2025-06-05
CLM00842,"Shopping cart dent on fender at Providence shopping center on February 22, 2025. 2021 Volvo XC90. Superficial damage only.",Low,2025-02-22
CLM00843,"Tree fell on 2021 Tesla Model 3 during severe storm on 362 days ago at 662 Forest Drive, Malden. Roof crushed, all windows broken. Vehicle not drivable. Major structural damage. Storm damage claim.",High,2024-10-08
CLM00844,Broken trunk discovered on 01/26/2025 at Hartford Mall. Likely vandalism while parked. 2019 Honda Accord.,Low,2025-01-26
CLM00845,"My 2022 Mercedes-Benz C-Class was struck by drunk driver on 181 days ago at Springfield Shopping Center. Extensive damage to side mirror, driver side door, and frame. Police arrested other driver at scene. Vehicle likely totaled. Injuries sustained.",High,2025-04-07
CLM00846,Broken quarter panel discovered on 25 days ago at Lowell Plaza. Likely vandalism while parked. 2018 Ford F-150.,Low,2025-09-10
CLM00847,"Vehicle damaged by shopping cart blown by wind on July 08, 2025. 2019 Audi A4 has dents on side mirror. Security footage available.",Medium,2025-07-08
CLM00848,Small scratch along trunk noticed on 16 days ago. Unknown cause. 2020 Lexus RX parked at Newton Parking Garage.,Low,2025-09-19
CLM00849,Total loss - 2021 Volkswagen Jetta completely submerged during flooding on Pine Road near Providence on 247 days ago. Water reached dashboard level. Engine and interior destroyed. Vehicle not drivable. Towing required.,High,2025-01-31
CLM00850,Vehicle damaged by shopping cart blown by wind on 10/25/2024. 2019 Honda Accord has dents on passenger side. Security footage available.,Medium,2024-10-25
CLM00851,"Side-swiped on highway near Malden on January 29, 2025. 2018 Dodge Ram has damage to tail light and windshield. Other driver cited for unsafe lane change.",Medium,2025-01-29
CLM00852,"Bird damage to paint on hood on 30 days ago. 2018 Dodge Ram. Etching visible, needs touch-up.",Low,2025-09-05
CLM00853,Small dent from hail storm on 10/15/2024. 2020 GMC Sierra parked at Quincy Mall. side mirror affected.,Low,2024-10-15
CLM00854,Minor collision at stoplight on 05/22/2025. 2021 Tesla Model 3 bumped from behind. Damage to quarter panel.,Medium,2025-05-22
CLM00855,"URGENT: House fire at 100 Union Street, Somerville on October 24, 2024. Kitchen completely destroyed. Smoke and fire damage throughout first floor. Estimated damage $100,000. Fire department report available. Family displaced.",High,2024-10-24
CLM00856,Vehicle struck by falling branch during storm on 04/10/2025. 2021 Volkswagen Jetta has damage to rear bumper and windshield. Tree maintenance company notified.,Medium,2025-04-10
CLM00857,Small dent from hail storm on 02/09/2025. 2018 Dodge Ram parked at Worcester Mall. driver side door affected.,Low,2025-02-09
CLM00858,Minor bumper contact in parking garage on 158 days ago. 2020 Toyota Camry. Both parties exchanged information.,Low,2025-04-30
CLM00859,Hit by opening car door on 7 days ago at Medford Shopping Center. Damage to fender of my 2022 Mercedes-Benz C-Class. Other party admitted fault.,Medium,2025-09-28
CLM00860,Minor parking lot incident on 08/05/2025. Small scratch on headlight of my 2019 Audi A4. No injuries. Other party left contact information.,Low,2025-08-05
CLM00861,Minor bumper contact in parking garage on 09/05/2025. 2021 Volvo XC90. Both parties exchanged information.,Low,2025-09-05
CLM00862,Collision with deer on Main St near Springfield on 02/09/2025. 2022 BMW X5 has front-end damage including fender and side mirror. Police report available.,Medium,2025-02-09
CLM00863,"Small scratch along passenger side noticed on February 15, 2025. Unknown cause. 2018 Ford F-150 parked at Somerville Shopping Center.",Low,2025-02-15
CLM00864,"Shopping cart dent on driver side door at Worcester shopping center on November 09, 2024. 2020 GMC Sierra. Superficial damage only.",Low,2024-11-09
CLM00865,"Bird damage to paint on hood on 04/12/2025. 2020 GMC Sierra. Etching visible, needs touch-up.",Low,2025-04-12
CLM00866,Minor collision at stoplight on 323 days ago. 2019 Hyundai Elantra bumped from behind. Damage to trunk.,Medium,2024-11-16
CLM00867,Minor scrape on passenger side while parking on 331 days ago at Worcester Shopping Center. 2018 Jeep Wrangler. Paint transfer visible.,Low,2024-11-08
CLM00868,"Tire damage from pothole on Highland Ave on August 02, 2025. 2021 Volvo XC90. Tire needs replacement.",Low,2025-08-02
CLM00869,Hit by opening car door on 09/28/2025 at Waltham Shopping Center. Damage to fender of my 2018 Ford F-150. Other party admitted fault.,Medium,2025-09-28
CLM00870,"Backed into pole in parking lot on November 24, 2024 at Medford Plaza. 2019 Audi A4 has dent in driver side door. My fault, estimated repair cost $3,500.",Medium,2024-11-24
CLM00871,"Bird damage to paint on hood on 200 days ago. 2022 BMW X5. Etching visible, needs touch-up.",Low,2025-03-19
CLM00872,Shopping cart dent on quarter panel at Providence shopping center on 08/03/2025. 2018 Dodge Ram. Superficial damage only.,Low,2025-08-03
CLM00873,Side-swiped on highway near Providence on 1 days ago. 2022 Mercedes-Benz C-Class has damage to side mirror and windshield. Other driver cited for unsafe lane change.,Medium,2025-10-04
CLM00874,"Small dent from hail storm on August 10, 2025. 2018 Dodge Ram parked at Medford Plaza. front bumper affected.",Low,2025-08-10
CLM00875,Tire damage from pothole on Oak Ave on 04/20/2025. 2020 Subaru Outback. Tire needs replacement.,Low,2025-04-20
CLM00876,Minor scrape on rear bumper while parking on 66 days ago at Springfield Plaza. 2021 Volkswagen Jetta. Paint transfer visible.,Low,2025-07-31
CLM00877,Windshield chip from road debris on 142 days ago while driving on Pine Road. 2018 Dodge Ram. Small chip needs repair before it spreads.,Low,2025-05-16
CLM00878,Minor scrape on tail light while parking on 207 days ago at Newton Mall. 2020 Subaru Outback. Paint transfer visible.,Low,2025-03-12
CLM00879,Windshield chip from road debris on 352 days ago while driving on Pine Road. 2019 Honda Accord. Small chip needs repair before it spreads.,Low,2024-10-18
CLM00880,"Broken front bumper discovered on July 29, 2025 at Waltham Shopping Center. Likely vandalism while parked. 2018 Dodge Ram.",Low,2025-07-29
CLM00881,Minor collision at stoplight on 115 days ago. 2018 Jeep Wrangler bumped from behind. Damage to windshield.,Medium,2025-06-12
CLM00882,Minor bumper contact in parking garage on 11/04/2024. 2021 Volvo XC90. Both parties exchanged information.,Low,2024-11-04
CLM00883,Hit and run while parked on 04/02/2025 at Cambridge Plaza. 2021 Volkswagen Jetta has significant damage to side mirror. Witnesses provided partial plate number.,Medium,2025-04-02
CLM00884,"Minor parking lot incident on August 28, 2025. Small scratch on rear bumper of my 2021 Tesla Model 3. No injuries. Other party left contact information.",Low,2025-08-28
CLM00885,Windshield chip from road debris on 207 days ago while driving on Hill Ave. 2018 Dodge Ram. Small chip needs repair before it spreads.,Low,2025-03-12
CLM00886,Shopping cart dent on trunk at Somerville shopping center on 08/05/2025. 2018 Jeep Wrangler. Superficial damage only.,Low,2025-08-05
CLM00887,Small scratch along front bumper noticed on 11/23/2024. Unknown cause. 2022 BMW X5 parked at Cambridge Plaza.,Low,2024-11-23
CLM00888,"Backed into pole in parking lot on 05/04/2025 at Newton Shopping Center. 2021 Volvo XC90 has dent in fender. My fault, estimated repair cost $3,500.",Medium,2025-05-04
CLM00889,Total loss - 2021 Volvo XC90 completely submerged during flooding on Washington Blvd near Hartford on 244 days ago. Water reached dashboard level. Engine and interior destroyed. Vehicle not drivable. Towing required.,High,2025-02-03
CLM00890,"Bird damage to paint on hood on April 02, 2025. 2018 Ford F-150. Etching visible, needs touch-up.",Low,2025-04-02
CLM00891,"Tire damage from pothole on Highland Ave on March 23, 2025. 2020 Chevrolet Silverado. Tire needs replacement.",Low,2025-03-23
CLM00892,"URGENT: Major collision on 01/02/2025 at Pleasant St and Main St in Medford. My 2020 Toyota Camry was hit by driver who ran red light. Extensive damage to quarter panel, headlight, and headlight. Airbags deployed. Multiple injuries. Police and ambulance responded. Need immediate assistance.",High,2025-01-02
CLM00893,Side-swiped on highway near Somerville on 05/25/2025. 2022 Mercedes-Benz C-Class has damage to headlight and tail light. Other driver cited for unsafe lane change.,Medium,2025-05-25
CLM00894,Minor parking lot incident on 101 days ago. Small scratch on tail light of my 2019 Honda Accord. No injuries. Other party left contact information.,Low,2025-06-26
CLM00895,Minor bumper contact in parking garage on 11/25/2024. 2020 Chevrolet Silverado. Both parties exchanged information.,Low,2024-11-25
CLM00896,Small scratch along front bumper noticed on 276 days ago. Unknown cause. 2018 Dodge Ram parked at Newton Shopping Center.,Low,2025-01-02
CLM00897,Total loss - 2021 Mazda CX-5 completely submerged during flooding on School Road near Cambridge on 223 days ago. Water reached dashboard level. Engine and interior destroyed. Vehicle not drivable. Towing required.,High,2025-02-24
CLM00898,Minor bumper contact in parking garage on 269 days ago. 2022 Mercedes-Benz C-Class. Both parties exchanged information.,Low,2025-01-09
CLM00899,Hit and run while parked on 12/27/2024 at Waltham Mall. 2020 Kia Sorento has significant damage to fender. Witnesses provided partial plate number.,Medium,2024-12-27
CLM00900,Minor scrape on passenger side while parking on 08/09/2025 at Providence Parking Garage. 2019 Hyundai Elantra. Paint transfer visible.,Low,2025-08-09
CLM00901,"Devastating hail storm on 173 days ago damaged 2019 Infiniti Q50 and property. Multiple dents across hood, roof, and trunk. Windows cracked. Vehicle requires extensive repairs. Storm damage assessment needed.",High,2025-04-15
CLM00902,Vehicle damaged by shopping cart blown by wind on 05/24/2025. 2018 Dodge Ram has dents on quarter panel. Security footage available.,Medium,2025-05-24
CLM00903,"Shopping cart dent on rear bumper at Springfield shopping center on February 02, 2025. 2019 Audi A4. Superficial damage only.",Low,2025-02-02
CLM00904,"Minor scrape on trunk while parking on January 31, 2025 at Providence Mall. 2021 Mazda CX-5. Paint transfer visible.",Low,2025-01-31
CLM00905,Collision with deer on Lake Street near Somerville on 9 days ago. 2021 Mazda CX-5 has front-end damage including windshield and driver side door. Police report available.,Medium,2025-09-26
CLM00906,Fender bender on 10/02/2025 at Broadway in Malden. 2020 Chevrolet Silverado damage to quarter panel. Both drivers remained at scene.,Medium,2025-10-02
CLM00907,Hit and run while parked on 63 days ago at Waltham Mall. 2020 Subaru Outback has significant damage to quarter panel. Witnesses provided partial plate number.,Medium,2025-08-03
CLM00908,Windshield chip from road debris on 08/12/2025 while driving on Washington Blvd. 2018 Jeep Wrangler. Small chip needs repair before it spreads.,Low,2025-08-12
CLM00909,"Devastating hail storm on 02/04/2025 damaged 2020 Kia Sorento and property. Multiple dents across hood, roof, and trunk. Windows cracked. Vehicle requires extensive repairs. Storm damage assessment needed.",High,2025-02-04
CLM00910,Minor parking lot incident on 05/04/2025. Small scratch on front bumper of my 2019 Hyundai Elantra. No injuries. Other party left contact information.,Low,2025-05-04
CLM00911,Small scratch along headlight noticed on 06/16/2025. Unknown cause. 2019 Honda Accord parked at Lynn Parking Garage.,Low,2025-06-16
CLM00912,Side-swiped on highway near Somerville on 40 days ago. 2019 Infiniti Q50 has damage to driver side door and side mirror. Other driver cited for unsafe lane change.,Medium,2025-08-26
CLM00913,Minor bumper contact in parking garage on 291 days ago. 2021 Tesla Model 3. Both parties exchanged information.,Low,2024-12-18
CLM00914,Rear-ended at intersection of Cedar Lane and River Road in Somerville on 169 days ago. My 2019 Honda Accord sustained moderate damage to headlight. Police report filed.,Medium,2025-04-19
CLM00915,Rear-ended at intersection of Summer St and Cedar Lane in Malden on 304 days ago. My 2019 Nissan Altima sustained moderate damage to side mirror. Police report filed.,Medium,2024-12-05
CLM00916,"Bird damage to paint on hood on January 05, 2025. 2019 Nissan Altima. Etching visible, needs touch-up.",Low,2025-01-05
CLM00917,Tire damage from pothole on Elm Street on 26 days ago. 2020 Kia Sorento. Tire needs replacement.,Low,2025-09-09
CLM00918,Minor scrape on trunk while parking on 09/03/2025 at Somerville Shopping Center. 2020 Toyota Camry. Paint transfer visible.,Low,2025-09-03
CLM00919,Hit by opening car door on 05/15/2025 at Cambridge Shopping Center. Damage to fender of my 2022 BMW X5. Other party admitted fault.,Medium,2025-05-15
CLM00920,"Small scratch along hood noticed on February 23, 2025. Unknown cause. 2018 Dodge Ram parked at Quincy Mall.",Low,2025-02-23
CLM00921,Broken passenger side discovered on 72 days ago at Medford Parking Garage. Likely vandalism while parked. 2022 Acura MDX.,Low,2025-07-25
CLM00922,Minor parking lot incident on 05/15/2025. Small scratch on trunk of my 2018 Dodge Ram. No injuries. Other party left contact information.,Low,2025-05-15
CLM00923,Rear-ended at intersection of Hill Ave and Union Street in Lynn on 05/23/2025. My 2020 Kia Sorento sustained moderate damage to front bumper. Police report filed.,Medium,2025-05-23
CLM00924,"Backed into pole in parking lot on October 10, 2024 at Cambridge Parking Garage. 2020 Kia Sorento has dent in windshield. My fault, estimated repair cost $3,500.",Medium,2024-10-10
CLM00925,Windshield chip from road debris on 44 days ago while driving on Summer St. 2018 Dodge Ram. Small chip needs repair before it spreads.,Low,2025-08-22
CLM00926,Tire damage from pothole on Maple Drive on 6 days ago. 2021 Volkswagen Jetta. Tire needs replacement.,Low,2025-09-29
CLM00927,Fender bender on 221 days ago at Washington Blvd in Somerville. 2018 Dodge Ram damage to windshield. Both drivers remained at scene.,Medium,2025-02-26
CLM00928,"Minor parking lot incident on October 15, 2024. Small scratch on trunk of my 2022 Acura MDX. No injuries. Other party left contact information.",Low,2024-10-15
CLM00929,Windshield chip from road debris on 155 days ago while driving on Cedar Lane. 2021 Mazda CX-5. Small chip needs repair before it spreads.,Low,2025-05-03
CLM00930,"Bird damage to paint on hood on 63 days ago. 2019 Honda Accord. Etching visible, needs touch-up.",Low,2025-08-03
CLM00931,"My 2020 GMC Sierra was struck by drunk driver on 314 days ago at Hartford Plaza. Extensive damage to fender, front bumper, and frame. Police arrested other driver at scene. Vehicle likely totaled. Injuries sustained.",High,2024-11-25
CLM00932,Minor bumper contact in parking garage on 04/19/2025. 2018 Ford F-150. Both parties exchanged information.,Low,2025-04-19
CLM00933,"Minor bumper contact in parking garage on August 21, 2025. 2020 Toyota Camry. Both parties exchanged information.",Low,2025-08-21
CLM00934,Minor parking lot incident on 07/04/2025. Small scratch on headlight of my 2022 Acura MDX. No injuries. Other party left contact information.,Low,2025-07-04
CLM00935,Minor collision at stoplight on 07/19/2025. 2020 Chevrolet Silverado bumped from behind. Damage to tail light.,Medium,2025-07-19
CLM00936,"Minor bumper contact in parking garage on March 21, 2025. 2020 Kia Sorento. Both parties exchanged information.",Low,2025-03-21
CLM00937,Minor parking lot incident on 354 days ago. Small scratch on headlight of my 2022 Acura MDX. No injuries. Other party left contact information.,Low,2024-10-16
CLM00938,"Backed into pole in parking lot on September 26, 2025 at Lowell Mall. 2022 BMW X5 has dent in tail light. My fault, estimated repair cost $3,500.",Medium,2025-09-26
